tract,City,Community_Name,Detailed_Name,call_counts,crime_counts,shelter_counts,Land.Area,lat,long,Shape.Area,Shape.Length,totUnshelt2017,totShelt2017,totHomeless2017,totUnshelt2016,totShelt2016,totHomeless2016
183220,Los Angeles,Highland Park,Historic Highland Park NC,0,0,0,0.21,34.1199723,-118.1892861,5.23031E-05,0.040660938,0,0,0,0,0,0
183221,Los Angeles,Highland Park,Historic Highland Park NC,0,0,0,0.27,34.1254321,-118.1909386,6.90692E-05,0.038700195,0,0,0,0,0,0
183222,Los Angeles,Highland Park,Historic Highland Park NC,0,0,0,0.36,34.1291804,-118.1973377,9.07306E-05,0.051756614,3.616,0,3.616,11,0,11
183300,Los Angeles,Highland Park,Historic Highland Park NC,0,0,0,0.21,34.1210001,-118.2008163,5.28972E-05,0.030950648,8.093,0,8.093,2,0,2
183401,Los Angeles,Highland Park,Historic Highland Park NC,0,0,0,0.19,34.1216662,-118.2092262,4.74284E-05,0.031629251,14.495,0,14.495,14,0,14
183402,Los Angeles,Eagle Rock,Eagle Rock NC,1,0,0,0.2,34.1257206,-118.2164099,5.01787E-05,0.033252029,19.28,0,19.28,5,0,5
183510,Los Angeles,Highland Park,Historic Highland Park NC,1,0,0,0.19,34.1154022,-118.2030827,4.89006E-05,0.032164248,17.706,0,17.706,2,0,2
183520,Los Angeles,Highland Park,Historic Highland Park NC,0,0,0,0.17,34.1109412,-118.2015849,4.17912E-05,0.028458568,12.725,0,12.725,3,0,3
183610,Los Angeles,Highland Park,Historic Highland Park NC,2,0,0,0.15,34.1140024,-118.1948974,3.69985E-05,0.028736187,23.223,0,23.223,22,0,22
183620,Los Angeles,Highland Park,Historic Highland Park NC,1,0,0,0.2,34.115176,-118.1898523,5.05644E-05,0.028630539,5.207,0,5.207,3,0,3
183701,Los Angeles,Highland Park,Historic Highland Park NC,2,0,0,0.21,34.1093059,-118.1878598,5.38236E-05,0.037830126,37.001,0,37.001,3,0,3
183702,Los Angeles,Eagle Rock,Arroyo Seco NC,2,0,0,0.33,34.1048444,-118.1836835,8.71511E-05,0.051527985,6.424,0,6.424,2,0,2
183810,Los Angeles,Highland Park,Historic Highland Park NC,0,0,0,0.18,34.107365,-118.1978495,4.44496E-05,0.031299864,5.808,0,5.808,3,0,3
183820,Los Angeles,Highland Park,Historic Highland Park NC,5,0,0,0.12,34.1039592,-118.1971252,3.01578E-05,0.03199419,14.156,0,14.156,7,0,7
185100,Los Angeles,Eagle Rock,Arroyo Seco NC,0,0,0,0.88,34.1048825,-118.2103941,0.000222572,0.076990017,38.823,0,38.823,35,0,35
185202,Los Angeles,Eagle Rock,Arroyo Seco NC,0,0,0,0.47,34.0950598,-118.2170631,0.000117791,0.052920721,15.077,0,15.077,1,0,1
185203,Los Angeles,Cypress Park,Greater Cypress Park NC,0,0,0,0.21,34.1001272,-118.2316884,5.35388E-05,0.036361419,22.174,0,22.174,13,0,13
185204,Los Angeles,Cypress Park,Greater Cypress Park NC,0,0,0,0.37,34.1029039,-118.22326,9.41592E-05,0.053019194,19.149,0,19.149,0,0,0
185310,Los Angeles,Cypress Park,Greater Cypress Park NC,0,0,0,0.16,34.0922029,-118.2226256,4.1135E-05,0.036871928,5.424,0,5.424,14,0,14
185320,Los Angeles,Cypress Park,Greater Cypress Park NC,1,0,0,0.23,34.0887194,-118.2242419,5.76242E-05,0.042224335,12.327,0,12.327,24,0,24
186100,Los Angeles,Glassell Park,Glassell Park NC,0,0,0,0.52,34.1284623,-118.2299818,0.000131671,0.066531515,10.082,0,10.082,1,0,1
186201,Los Angeles,Eagle Rock,Eagle Rock NC,1,0,0,0.2,34.1213123,-118.2188456,5.10123E-05,0.036778925,8.734,0,8.734,10,0,10
186202,Los Angeles,Eagle Rock,Arroyo Seco NC,0,0,0,0.16,34.1200291,-118.2241897,3.98945E-05,0.033633751,24.208,0,24.208,0,0,0
186203,Los Angeles,Eagle Rock,Arroyo Seco NC,0,0,0,0.33,34.1150031,-118.2153417,8.23449E-05,0.048169231,16.586,0,16.586,8,0,8
186301,Los Angeles,Glassell Park,Glassell Park NC,0,0,0,0.45,34.1223506,-118.2404336,0.000113561,0.056077681,2.926,0,2.926,0,0,0
186302,Los Angeles,Glassell Park,Glassell Park NC,0,0,0,0.65,34.1126744,-118.228857,0.000164716,0.053741577,16.759,0,16.759,15,0,15
186401,Los Angeles,Glassell Park,Glassell Park NC,1,0,0,0.37,34.1174815,-118.2455126,9.39077E-05,0.054916544,19.35,0,19.35,4,0,4
186403,Los Angeles,Glassell Park,Glassell Park NC,0,0,0,0.21,34.1118266,-118.2394938,5.27737E-05,0.035241407,37.692,0,37.692,8,0,8
186404,Los Angeles,Glassell Park,Glassell Park NC,0,0,0,0.15,34.1067595,-118.2354293,3.91942E-05,0.026043065,13.803,0,13.803,4,0,4
187101,Los Angeles,Atwater Village,Atwater Village NC,1,0,0,0.29,34.1160806,-118.2602407,7.70086E-05,0.03879218,14.397,0,14.397,0,0,0
187102,Los Angeles,Atwater Village,Atwater Village NC,2,0,0,0.76,34.1090483,-118.2514556,0.000214697,0.114301774,18.24,0,18.24,2,0,2
187200,Los Angeles,Elysian Valley,Elysian Valley Riverside NC,1,0,0,0.35,34.1036004,-118.2473892,9.29996E-05,0.047252045,14.038,0,14.038,5,0,5
187300,Los Angeles,Silver Lake,Silver Lake NC,7,0,0,0.45,34.1016085,-118.2567268,0.000114075,0.057041271,18.607,0,18.607,32,0,32
188100,Los Angeles,Atwater Village,Atwater Village NC,0,0,0,0.81,34.1366071,-118.2703438,0.000207686,0.074527503,38.29,0,38.29,18,50,68
188201,Los Angeles,Los Feliz,Los Feliz NC,0,0,0,0.29,34.1124175,-118.2723964,7.58596E-05,0.053310211,5.399,0,5.399,4,0,4
188202,Los Angeles,Los Feliz,Los Feliz NC,0,0,0,0.29,34.1163982,-118.2797464,7.41403E-05,0.036603628,3,0,3,1,0,1
188300,Los Angeles,Atwater Village,Atwater Village NC,0,0,0,0.35,34.1207814,-118.2647639,9.01829E-05,0.037833533,6.276,0,6.276,10,0,10
189101,Los Angeles,Los Feliz,Los Feliz NC,2,1,0,0.15,34.1047367,-118.288505,3.86154E-05,0.024891107,7.734,0,7.734,24,0,24
189102,Los Angeles,Los Feliz,Los Feliz NC,0,0,0,0.24,34.1126008,-118.2884331,6.10094E-05,0.035661785,5,0,5,0,0,0
189201,Los Angeles,Los Feliz,Los Feliz NC,0,0,0,0.13,34.1035829,-118.2961605,3.18216E-05,0.024797183,19.296,0,19.296,17,0,17
189202,Los Angeles,Los Feliz,Los Feliz NC,0,1,0,0.4,34.1113224,-118.2957566,0.000100928,0.052664892,3.616,0,3.616,5,0,5
189300,Los Angeles,Hollywood,Hollywood United NC,0,0,0,0.73,34.1112674,-118.3093146,0.000185646,0.078308701,2,0,2,0,0,0
189400,Los Angeles,Hollywood,Hollywood United NC,0,0,0,0.56,34.1200812,-118.3211428,0.000141384,0.086787576,10.7,10,20.7,0,2,2
189500,Los Angeles,Hollywood,Hollywood United NC,1,0,0,0.23,34.1084106,-118.3212809,5.7862E-05,0.039246675,3.095,0,3.095,0,0,0
189600,Los Angeles,Hollywood,Hollywood United NC,4,0,0,0.42,34.1113557,-118.3297619,0.000105581,0.060998932,24.264,0,24.264,8,0,8
189701,Los Angeles,Hollywood,Hollywood United NC,2,0,0,1.54,34.1319418,-118.3345237,0.000424716,0.116437939,9.959,0,9.959,9,0,9
189702,Los Angeles,Hollywood Hills West,Hollywood Hills West NC,4,1,0,0.56,34.1124841,-118.3410171,0.000142746,0.068689275,12.108,0,12.108,5,0,5
189800,Los Angeles,Hollywood Hills West,Hollywood Hills West NC,0,0,0,0.28,34.0982925,-118.3590366,7.12926E-05,0.038905829,11,0,11,8,0,8
189902,Los Angeles,Hollywood Hills West,Hollywood Hills West NC,1,0,0,0.14,34.0961801,-118.3490051,3.56603E-05,0.026893038,9.734,0,9.734,6,0,6
189903,Los Angeles,Hollywood Hills West,Hollywood Hills West NC,0,0,0,0.03,34.1025152,-118.3477123,8.20378E-06,0.012913361,3,0,3,1,0,1
189904,Los Angeles,Hollywood Hills West,Hollywood Hills West NC,0,0,0,0.06,34.0997191,-118.3467929,1.55926E-05,0.016005203,12.58,0,12.58,9,0,9
189905,Los Angeles,Hollywood Hills West,Hollywood Hills West NC,0,0,0,0.1,34.100603,-118.3515882,2.52419E-05,0.020846287,19.218,0,19.218,2,0,2
190100,Los Angeles,Hollywood,Central Hollywood NC,1,0,0,0.23,34.0994853,-118.3416948,5.86774E-05,0.032531424,36.389,0,36.389,30,0,30
190201,Los Angeles,Hollywood Hills West,Hollywood Hills West NC,0,1,0,0.09,34.1033578,-118.329714,2.21644E-05,0.021514034,16.851,8,24.851,50,0,50
190202,Los Angeles,Hollywood Hills West,Hollywood Hills West NC,1,1,0,0.08,34.1034022,-118.3355353,2.06512E-05,0.020562057,38.214,0,38.214,11,0,11
190301,Los Angeles,Hollywood,Hollywood United NC,4,0,1,0.16,34.1037946,-118.315197,3.94139E-05,0.038796123,5.926,9,14.926,19,10,29
190401,Los Angeles,Los Feliz,Los Feliz NC,7,0,0,0.06,34.1035718,-118.3027866,1.63092E-05,0.016213398,5.108,0,5.108,20,0,20
190402,Los Angeles,Los Feliz,Los Feliz NC,0,0,0,0.06,34.1035491,-118.3071514,1.53533E-05,0.015776116,6.808,0,6.808,7,0,7
190510,Los Angeles,Hollywood,Hollywood Studio District NC,0,0,0,0.12,34.0999771,-118.3113901,3.1106E-05,0.024984773,10.926,0,10.926,12,0,12
190520,Los Angeles,Hollywood,East Hollywood NC,3,0,1,0.09,34.0999328,-118.3038048,2.38343E-05,0.020372689,1.808,0,1.808,4,0,4
190700,Los Angeles,Hollywood,Central Hollywood NC,19,1,2,0.25,34.0986626,-118.3336722,6.277E-05,0.0383908,83.406,29,112.406,72,63,135
190801,Los Angeles,Hollywood,Central Hollywood NC,13,0,0,0.13,34.0943767,-118.3244586,3.16704E-05,0.023242206,139.223,0,139.223,56,0,56
190802,Los Angeles,Hollywood,Central Hollywood NC,6,0,0,0.19,34.0943604,-118.3299158,4.75523E-05,0.027619202,38.219,0,38.219,72,0,72
190901,Los Angeles,Hollywood,Hollywood Studio District NC,6,0,3,0.19,34.0944222,-118.3124771,4.78881E-05,0.027730588,71.059,100,171.059,13,132,145
190902,Los Angeles,Hollywood,Hollywood Studio District NC,3,0,0,0.19,34.094395,-118.319013,4.75748E-05,0.027631338,28.312,0,28.312,39,0,39
191000,Los Angeles,Hollywood,Hollywood Studio District NC,9,1,5,0.25,34.1009548,-118.321677,6.33781E-05,0.034461679,52.251,101,153.251,120,92,212
191110,Los Angeles,Hollywood,East Hollywood NC,2,0,0,0.11,34.0965841,-118.3049408,2.66459E-05,0.023558518,24.214,0,24.214,28,0,28
191120,Los Angeles,Hollywood,East Hollywood NC,3,0,1,0.15,34.0929287,-118.304794,3.70886E-05,0.025931673,22.389,0,22.389,24,0,24
191201,Los Angeles,Hollywood,East Hollywood NC,4,0,1,0.22,34.0985767,-118.2961735,5.59094E-05,0.03028932,29.959,0,29.959,54,50,104
191203,Los Angeles,Hollywood,East Hollywood NC,7,0,0,0.08,34.0931674,-118.2939076,2.00467E-05,0.017906522,24.522,0,24.522,5,0,5
191204,Los Angeles,Hollywood,East Hollywood NC,0,0,0,0.08,34.0930661,-118.2982812,1.9644E-05,0.017743561,6.989,0,6.989,29,0,29
191301,Los Angeles,Hollywood,East Hollywood NC,4,1,0,0.11,34.0923345,-118.2865853,2.67214E-05,0.027040397,50.807,9,59.807,25,3,28
191302,Los Angeles,Hollywood,East Hollywood NC,7,1,0,0.16,34.0962277,-118.2884036,4.12738E-05,0.028323995,24.011,0,24.011,54,0,54
191410,Los Angeles,Hollywood,East Hollywood NC,2,2,0,0.12,34.0887621,-118.2881169,3.04176E-05,0.022864351,12.11,0,12.11,21,0,21
191420,Los Angeles,Hollywood,East Hollywood NC,0,0,0,0.09,34.0851215,-118.2881029,2.21909E-05,0.020608224,6,0,6,36,0,36
191500,Los Angeles,Hollywood,East Hollywood NC,6,0,0,0.25,34.0872608,-118.296037,6.26524E-05,0.03126391,16.808,0,16.808,25,0,25
191610,Los Angeles,Hollywood,Hollywood Studio District NC,0,0,0,0.16,34.0863828,-118.3059569,4.07903E-05,0.028470334,79.067,0,79.067,44,0,44
191620,Los Angeles,Hollywood,East Hollywood NC,8,0,0,0.09,34.0885866,-118.3027253,2.23886E-05,0.021027269,38.517,0,38.517,38,0,38
191710,Los Angeles,Hollywood,Hollywood Studio District NC,4,0,0,0.27,34.0855323,-118.3192272,6.92202E-05,0.040698123,12.819,0,12.819,14,0,14
191720,Los Angeles,Hollywood,Hollywood Studio District NC,1,0,0,0.1,34.0887897,-118.3123611,2.58208E-05,0.02129107,6.923,0,6.923,5,0,5
191810,Los Angeles,Hollywood,Central Hollywood NC,4,1,0,0.16,34.088924,-118.3277122,3.94889E-05,0.029036135,48.704,0,48.704,23,0,23
191820,Los Angeles,Hollywood,Central Hollywood NC,8,0,0,0.16,34.0852963,-118.3277048,3.95349E-05,0.029048206,44.004,0,44.004,28,0,28
191901,Los Angeles,Hollywood,Central Hollywood NC,4,4,1,0.3,34.0906829,-118.3383611,7.55279E-05,0.036314168,55.198,16,71.198,113,14,127
191902,Los Angeles,Miracle Mile,Greater Wilshire NC,6,0,0,0.28,34.0837728,-118.3388222,7.09443E-05,0.03545888,24.839,0,24.839,16,0,16
192001,Los Angeles,Mid-City West,Mid-City West NC,9,0,0,0.2,34.0852271,-118.3472967,5.18468E-05,0.034792497,18.919,0,18.919,5,0,5
192002,Los Angeles,Mid-City West,Mid-City West NC,0,0,0,0.33,34.0835415,-118.3553201,8.38402E-05,0.039536344,19.107,0,19.107,12,0,12
192300,Los Angeles,Miracle Mile,Greater Wilshire NC,3,0,0,0.34,34.079743,-118.3284923,8.59041E-05,0.03830778,5,0,5,0,0,0
192410,Los Angeles,Miracle Mile,Greater Wilshire NC,1,0,0,0.26,34.0798577,-118.3181008,6.67997E-05,0.032903201,4,0,4,0,0,0
192420,Los Angeles,Miracle Mile,Greater Wilshire NC,0,0,0,0.13,34.0798801,-118.3113323,3.1735E-05,0.023272614,1,0,1,7,0,7
192510,Los Angeles,Wilshire Center-Koreatown,Wilshire Center-Koreatown NC,0,0,0,0.13,34.079869,-118.3068568,3.32826E-05,0.023876689,14.574,0,14.574,32,0,32
192520,Los Angeles,Wilshire Center-Koreatown,Wilshire Center-Koreatown NC,0,0,0,0.12,34.0799255,-118.3024972,3.00647E-05,0.022848268,1,0,1,7,0,7
192610,Los Angeles,Wilshire Center-Koreatown,Wilshire Center-Koreatown NC,14,0,0,0.16,34.081365,-118.2961539,4.05754E-05,0.0280178,81.814,0,81.814,35,0,35
192620,Los Angeles,Wilshire Center-Koreatown,Wilshire Center-Koreatown NC,0,0,0,0.09,34.0776717,-118.2960541,2.3789E-05,0.02290424,31.512,0,31.512,61,0,61
192700,Los Angeles,Hollywood,East Hollywood NC,12,1,2,0.21,34.0800134,-118.2881064,5.18852E-05,0.028849704,117.051,128,245.051,227,64,291
194101,Los Angeles,Hollywood Hills West,Hollywood Hills West NC,0,0,0,0.98,34.1114184,-118.3530199,0.000248453,0.102437821,7.371,0,7.371,1,0,1
194102,Los Angeles,Hollywood Hills West,Hollywood Hills West NC,0,0,0,1.35,34.116659,-118.3650891,0.000342352,0.114999104,15.278,0,15.278,3,0,3
194200,Los Angeles,Bel Air-Beverly Crest,Bel Air-Beverly Crest NC,2,0,0,1.01,34.1035086,-118.3749964,0.000254339,0.088751047,0,0,0,2,0,2
194300,Los Angeles,Bel Air-Beverly Crest,Bel Air-Beverly Crest NC,0,0,0,0.95,34.1016653,-118.3875164,0.000241239,0.105529349,0,0,0,0,0,0
194401,Los Angeles,Mid-City West,Mid-City West NC,1,0,0,0.18,34.0843098,-118.3642238,4.5495E-05,0.028651632,6.926,0,6.926,8,17,25
194402,Los Angeles,Mid-City West,Mid-City West NC,0,0,0,0.23,34.0850407,-118.3719012,5.75501E-05,0.043167409,9.851,0,9.851,13,0,13
194500,Los Angeles,Mid-City West,Mid-City West NC,10,0,0,0.26,34.0781753,-118.3695958,6.6939E-05,0.047128831,49.926,0,49.926,25,0,25
195100,Los Angeles,Silver Lake,Silver Lake NC,1,0,0,0.6,34.1022274,-118.2669741,0.00018518,0.065486304,1.808,0,1.808,5,0,5
195201,Los Angeles,Los Feliz,Los Feliz NC,0,0,0,0.23,34.1087422,-118.2785167,5.8705E-05,0.041888241,0,0,0,2,0,2
195202,Los Angeles,Los Feliz,Los Feliz NC,0,0,0,0.34,34.1029474,-118.2785412,8.57796E-05,0.043421792,3.686,0,3.686,4,0,4
195300,Los Angeles,Los Feliz,Los Feliz NC,4,0,0,0.22,34.0992506,-118.2836893,5.66983E-05,0.034568619,26.129,0,26.129,11,0,11
195400,Los Angeles,Silver Lake,Silver Lake NC,4,0,0,0.4,34.0916921,-118.2740532,0.000100646,0.052005856,27.939,0,27.939,8,0,8
195500,Los Angeles,Silver Lake,Silver Lake NC,2,0,0,0.47,34.0881864,-118.2646124,0.000118706,0.058773672,21.868,0,21.868,52,0,52
195600,Los Angeles,Echo Park,Greater Echo Park Elysian NC,3,0,0,0.2,34.0808254,-118.2655482,5.15319E-05,0.034455139,34.442,42,76.442,16,42,58
195710,Los Angeles,Echo Park,Greater Echo Park Elysian NC,6,0,0,0.19,34.0747292,-118.2686024,4.72137E-05,0.029270023,45.047,243,288.047,48,84,132
195720,Los Angeles,Echo Park,Greater Echo Park Elysian NC,1,0,0,0.11,34.0737627,-118.2633783,2.81814E-05,0.024684251,30.321,0,30.321,26,0,26
195802,Los Angeles,Rampart Village,Rampart Village NC,10,0,0,0.16,34.0756705,-118.2776959,3.93136E-05,0.030971975,56.527,0,56.527,90,0,90
195803,Los Angeles,Silver Lake,Silver Lake NC,2,0,0,0.15,34.0818094,-118.2769285,3.68626E-05,0.026312164,6.19,0,6.19,14,0,14
195804,Los Angeles,Silver Lake,Silver Lake NC,1,0,0,0.13,34.0787744,-118.2728192,3.28042E-05,0.023007179,30.765,0,30.765,21,0,21
195901,Los Angeles,Silver Lake,Silver Lake NC,0,0,0,0.11,34.0887786,-118.2823148,2.84146E-05,0.023859849,7.494,0,7.494,0,0,0
195902,Los Angeles,Silver Lake,Silver Lake NC,0,0,0,0.13,34.0871531,-118.2791664,3.39637E-05,0.024301749,0,0,0,10,0,10
195903,Los Angeles,Silver Lake,Silver Lake NC,1,0,0,0.09,34.0808128,-118.2824401,2.32551E-05,0.019937235,13.612,0,13.612,18,0,18
197200,Los Angeles,Elysian Valley,Elysian Valley Riverside NC,0,0,0,0.29,34.0907632,-118.2343586,7.61529E-05,0.04495671,20.447,0,20.447,5,0,5
197300,Los Angeles,Echo Park,Greater Echo Park Elysian NC,0,0,0,0.25,34.0811373,-118.2520467,6.39043E-05,0.045096786,1.703,0,1.703,4,0,4
197410,Los Angeles,Echo Park,Greater Echo Park Elysian NC,1,0,0,0.54,34.0929176,-118.2504362,0.000136162,0.055533337,8.494,0,8.494,6,0,6
197420,Los Angeles,Echo Park,Greater Echo Park Elysian NC,3,0,0,0.24,34.0832,-118.2571856,6.01287E-05,0.034087517,4,70,74,10,70,80
197500,Los Angeles,Echo Park,Greater Echo Park Elysian NC,9,0,0,0.22,34.0726632,-118.2572428,6.2553E-05,0.031141508,79.625,31,110.625,42,31,73
197600,Los Angeles,Echo Park,Greater Echo Park Elysian NC,2,0,0,0.15,34.0683315,-118.2519864,3.79219E-05,0.03047269,30.227,0,30.227,15,0,15
197700,Los Angeles,Chinatown,Historic Cultural NC,0,0,0,0.27,34.0685435,-118.2457754,6.85363E-05,0.042393973,2,0,2,1,0,1
199000,Los Angeles,Lincoln Heights,Lincoln Heights NC,4,1,0,0.58,34.0800585,-118.2197131,0.000152434,0.056395551,101.763,0,101.763,47,0,47
199110,Los Angeles,El Sereno,LA-32 NC,0,0,0,0.35,34.0793615,-118.197404,8.81119E-05,0.042965388,2.095,69,71.095,0,29,29
199120,Los Angeles,Lincoln Heights,Lincoln Heights NC,0,0,0,0.36,34.0700703,-118.1996896,9.39389E-05,0.049285629,23.745,0,23.745,2,0,2
199201,Los Angeles,Lincoln Heights,Lincoln Heights NC,1,1,0,0.15,34.0762204,-118.211907,3.85985E-05,0.02735292,35.259,0,35.259,2,0,2
199202,Los Angeles,Lincoln Heights,Lincoln Heights NC,1,0,0,0.37,34.0812835,-118.2032952,9.31934E-05,0.055101223,1,0,1,0,0,0
199300,Los Angeles,Eagle Rock,Arroyo Seco NC,1,0,0,0.98,34.0941911,-118.2003961,0.000253163,0.095127378,8.211,0,8.211,7,0,7
199400,Los Angeles,Eagle Rock,Arroyo Seco NC,2,0,0,0.26,34.0896162,-118.2093313,6.80973E-05,0.049720956,17.227,0,17.227,12,0,12
199700,Los Angeles,Lincoln Heights,Lincoln Heights NC,4,0,0,0.36,34.0678503,-118.2202429,9.47878E-05,0.041617588,18.133,0,18.133,22,0,22
199800,Los Angeles,Lincoln Heights,Lincoln Heights NC,0,1,0,0.25,34.0706563,-118.2103403,6.36048E-05,0.033063343,8.596,0,8.596,10,0,10
199900,Los Angeles,Lincoln Heights,Lincoln Heights NC,0,0,0,0.17,34.0650794,-118.2115758,4.32638E-05,0.03115205,14.569,0,14.569,17,0,17
201110,Los Angeles,El Sereno,LA-32 NC,0,0,0,0.39,34.0948042,-118.1743334,9.9047E-05,0.048568826,14.325,0,14.325,0,0,0
201120,Los Angeles,El Sereno,LA-32 NC,0,0,0,0.31,34.0949515,-118.1636768,7.72327E-05,0.042828879,14.664,0,14.664,4,0,4
201200,Los Angeles,El Sereno,LA-32 NC,0,0,0,0.17,34.0887082,-118.1785407,4.30486E-05,0.032282308,12.305,0,12.305,6,0,6
201301,Los Angeles,El Sereno,LA-32 NC,2,0,0,0.34,34.0882239,-118.1878082,8.52568E-05,0.059828761,19.989,0,19.989,9,0,9
201302,Los Angeles,Eagle Rock,Arroyo Seco NC,0,0,0,0.38,34.097882,-118.1838819,9.68857E-05,0.044220078,3.686,0,3.686,4,0,4
201401,Los Angeles,El Sereno,LA-32 NC,7,0,0,0.49,34.078195,-118.1854971,0.000127153,0.046766298,12.983,0,12.983,0,0,0
201402,Los Angeles,El Sereno,LA-32 NC,5,0,0,0.75,34.0689106,-118.1877681,0.000189585,0.057611528,6.494,0,6.494,0,0,0
201501,Los Angeles,El Sereno,LA-32 NC,0,1,0,0.34,34.0865636,-118.1646555,8.66025E-05,0.043125402,14.569,0,14.569,0,0,0
201503,Los Angeles,El Sereno,LA-32 NC,0,0,0,0.17,34.0851726,-118.1739007,4.29171E-05,0.028137525,2,0,2,2,0,2
201504,Los Angeles,El Sereno,LA-32 NC,0,1,0,0.14,34.080828,-118.173792,3.59781E-05,0.029474544,11.266,0,11.266,0,0,0
201601,Los Angeles,El Sereno,LA-32 NC,1,0,0,0.21,34.0726971,-118.1774624,5.27802E-05,0.032519107,9.589,0,9.589,3,0,3
201602,Los Angeles,El Sereno,LA-32 NC,1,0,0,0.41,34.07715,-118.1678921,0.000104095,0.058026512,33.561,0,33.561,5,0,5
201700,Los Angeles,El Sereno,California State University - Los Angeles,0,0,0,0.65,34.0674315,-118.1708887,0.000165511,0.065739147,7.876,0,7.876,10,0,10
203100,Los Angeles,Boyle Heights,California State University - Los Angeles,0,0,0,0.25,34.059079,-118.1964766,6.42002E-05,0.035454182,0,0,0,11,0,11
203200,Los Angeles,Boyle Heights,Boyle Heights NC,6,0,0,0.2,34.0526028,-118.1968646,5.03825E-05,0.031586164,2.926,0,2.926,0,0,0
203300,Los Angeles,Lincoln Heights,Lincoln Heights NC,0,0,0,0.57,34.0588723,-118.2077883,0.000145678,0.047924926,22.343,0,22.343,12,0,12
203500,Los Angeles,Boyle Heights,Boyle Heights NC,0,0,1,0.63,34.057226,-118.2185819,0.000161875,0.055698846,41.838,0,41.838,18,0,18
203600,Los Angeles,Boyle Heights,Boyle Heights NC,0,0,0,0.21,34.0513395,-118.2095139,5.40357E-05,0.032466346,3,14,17,3,25,28
203710,Los Angeles,Boyle Heights,Boyle Heights NC,0,0,0,0.11,34.0498932,-118.2009322,2.75418E-05,0.023518362,0,0,0,0,0,0
203720,Los Angeles,Boyle Heights,Boyle Heights NC,0,0,0,0.12,34.0468935,-118.2031501,3.13456E-05,0.024494773,3,0,3,0,0,0
203800,Los Angeles,Boyle Heights,Boyle Heights NC,0,0,0,0.19,34.0449856,-118.1955756,4.75866E-05,0.028113078,4.19,0,4.19,4,0,4
203900,Los Angeles,Boyle Heights,Boyle Heights NC,1,0,0,0.17,34.0333782,-118.1944844,4.38183E-05,0.036609156,17.122,0,17.122,3,0,3
204110,Los Angeles,Boyle Heights,Boyle Heights NC,0,0,0,0.23,34.0387869,-118.1987145,5.89468E-05,0.030932107,15.19,0,15.19,9,0,9
204120,Los Angeles,Boyle Heights,Boyle Heights NC,0,0,0,0.1,34.0338905,-118.201168,2.57139E-05,0.021431771,0,0,0,3,0,3
204200,Los Angeles,Boyle Heights,Boyle Heights NC,1,0,0,0.12,34.0436195,-118.2050757,2.94071E-05,0.02351034,3,0,3,6,0,6
204300,Los Angeles,Boyle Heights,Boyle Heights NC,0,0,0,0.25,34.0387492,-118.2078724,6.28215E-05,0.033122297,11.995,0,11.995,0,0,0
204410,Los Angeles,Boyle Heights,Boyle Heights NC,0,0,0,0.11,34.0461881,-118.2152707,2.8986E-05,0.022526797,6.998,0,6.998,14,0,14
204420,Los Angeles,Boyle Heights,Boyle Heights NC,1,0,0,0.12,34.0445316,-118.2116197,2.94915E-05,0.022826173,3,119,122,15,115,130
204600,Los Angeles,Boyle Heights,Boyle Heights NC,0,0,0,0.22,34.0366414,-118.2158297,5.67194E-05,0.035653797,29.532,0,29.532,42,0,42
204700,Los Angeles,Boyle Heights,Boyle Heights NC,0,0,0,0.39,34.0309821,-118.2124515,9.86993E-05,0.040109974,48.877,0,48.877,23,0,23
204810,Los Angeles,Boyle Heights,Boyle Heights NC,1,0,0,0.3,34.0285553,-118.2030018,7.51222E-05,0.037184768,11.44,0,11.44,21,0,21
204820,Los Angeles,Boyle Heights,Boyle Heights NC,0,0,0,0.12,34.0238161,-118.2058412,3.12639E-05,0.025928275,9.797,0,9.797,15,0,15
204910,Los Angeles,Boyle Heights,Boyle Heights NC,0,0,0,0.2,34.0248828,-118.1955701,5.05963E-05,0.028685632,3,0,3,10,0,10
204920,Los Angeles,Boyle Heights,Boyle Heights NC,0,0,0,0.35,34.0175004,-118.1974975,8.88174E-05,0.038662811,32.919,0,32.919,27,0,27
205110,Los Angeles,Boyle Heights,Boyle Heights NC,1,0,0,0.11,34.0245059,-118.2142985,2.80108E-05,0.02867688,5.591,0,5.591,3,0,3
205120,Los Angeles,Boyle Heights,Boyle Heights NC,0,0,0,0.57,34.0187546,-118.2117956,0.000143102,0.060493954,35.09,72,107.09,77,23,100
206010,Los Angeles,Chinatown,Historic Cultural NC,1,0,0,0.55,34.06898,-118.2302769,0.000140504,0.063401389,20.392,0,20.392,26,17,43
206020,Los Angeles,Chinatown,Historic Cultural NC,0,1,0,0.32,34.0571168,-118.2311153,8.50642E-05,0.036447135,22.479,0,22.479,12,0,12
206031,Los Angeles,Downtown Los Angeles,Downtown Los Angeles NC,12,1,0,1.77,34.0320283,-118.2331623,0.000461995,0.106405583,139.374,0,139.374,59,0,59
206032,Los Angeles,Boyle Heights,Boyle Heights NC,1,0,5,0.37,34.046259,-118.2246242,9.59804E-05,0.040967572,85.273,78,163.273,37,106,143
206050,Los Angeles,Boyle Heights,Boyle Heights NC,3,0,0,0.64,34.0299036,-118.2244531,0.000169812,0.073223797,41.411,0,41.411,144,0,144
