Area.Name,Victim.Age,Victim.Sex,Victim.Descent,latitude,longitude,CRIME DESCRIPTION SHORT,GENERAL DESCRIPTION,Hour,Weekday,Month,DayPartition
RAMPART,55,M,H,34.0533,-118.2829,AGGRAVATED ASSAULT,ASSAULT,8,3,9,2
SOUTHWEST,36,F,B,34.023,-118.351,AGGRAVATED ASSAULT,ASSAULT,21,3,9,4
HOLLENBECK,19,F,H,34.0421,-118.206,SIMPLE ASSAULT,ASSAULT,16,3,9,3
HOLLENBECK,34,M,H,34.0716,-118.2224,SIMPLE ASSAULT,ASSAULT,23,3,9,4
HARBOR,23,M,H,33.7483,-118.2931,ROBBERY,THEFT,22,3,9,4
WEST LA,23,M,A,34.0313,-118.4536,ROBBERY,THEFT,5,3,9,2
WEST VALLEY,29,F,B,34.1939,-118.4989,SIMPLE ASSAULT,ASSAULT,18,3,9,4
OLYMPIC,45,F,O,34.0608,-118.2842,"RAPE, FORCIBLE",SEXUAL ASSAULT,17,3,9,3
CENTRAL,23,F,B,34.0461,-118.2461,SIMPLE ASSAULT,ASSAULT,0,4,9,1
CENTRAL,43,F,B,34.0442,-118.2439,SIMPLE ASSAULT,ASSAULT,13,4,9,3
RAMPART,43,M,W,34.0757,-118.2605,AGGRAVATED ASSAULT,ASSAULT,10,4,9,2
RAMPART,49,M,H,34.0596,-118.2749,ROBBERY,THEFT,20,4,9,4
VAN NUYS,33,F,W,34.1594,-118.4487,SIMPLE ASSAULT,ASSAULT,9,4,9,2
WEST VALLEY,67,M,W,34.2012,-118.4749,SIMPLE ASSAULT,ASSAULT,17,4,9,3
NEWTON,43,M,H,34.0277,-118.2549,PETTY THEFT,THEFT,7,4,9,2
NEWTON,32,F,B,34.0241,-118.2446,AGGRAVATED ASSAULT,ASSAULT,16,4,9,3
PACIFIC,NA,M,O,33.9981,-118.4741,SIMPLE ASSAULT,ASSAULT,24,4,9,4
NORTH HOLLYWOOD,48,F,W,34.1649,-118.3659,AGGRAVATED ASSAULT,ASSAULT,17,4,9,3
MISSION,31,F,H,34.2248,-118.4516,AGGRAVATED ASSAULT,ASSAULT,21,4,9,4
OLYMPIC,62,M,B,34.0637,-118.2916,AGGRAVATED ASSAULT,ASSAULT,1,4,9,1
CENTRAL,36,M,H,34.046,-118.2509,PETTY THEFT,THEFT,18,5,9,4
CENTRAL,57,F,W,34.0421,-118.2469,SIMPLE ASSAULT,ASSAULT,17,5,9,3
MISSION,46,M,W,34.2573,-118.4696,AGGRAVATED ASSAULT,ASSAULT,18,5,9,4
CENTRAL,19,M,B,34.0423,-118.2452,ROBBERY,THEFT,3,6,9,1
CENTRAL,30,M,H,34.0515,-118.2424,SIMPLE ASSAULT,ASSAULT,17,6,9,3
NEWTON,41,F,H,34.0254,-118.2729,SIMPLE ASSAULT,ASSAULT,18,6,9,4
RAMPART,58,M,W,34.0546,-118.2684,ROBBERY,THEFT,3,7,9,1
WEST VALLEY,48,F,W,34.1852,-118.4837,AGGRAVATED ASSAULT,ASSAULT,16,7,9,3
NEWTON,45,F,W,34.0131,-118.2791,ROBBERY,THEFT,13,7,9,3
PACIFIC,47,F,W,34.0001,-118.4653,OTHER THEFT,THEFT,16,7,9,3
SOUTHEAST,31,M,H,33.9474,-118.2801,AGGRAVATED ASSAULT,ASSAULT,19,7,9,4
HARBOR,51,F,H,33.7912,-118.2633,AGGRAVATED ASSAULT,ASSAULT,20,1,9,4
WEST VALLEY,23,M,H,34.2175,-118.5361,GRAND THEFT,THEFT,23,1,9,4
NORTH HOLLYWOOD,51,F,H,34.2012,-118.4211,AGGRAVATED ASSAULT,ASSAULT,18,1,9,4
HOLLYWOOD,31,F,W,34.104,-118.3755,SEXUAL ASSAULT,SEXUAL ASSAULT,21,2,9,4
CENTRAL,36,M,B,34.0407,-118.268,AGGRAVATED ASSAULT,ASSAULT,20,2,9,4
CENTRAL,41,M,H,34.0449,-118.2415,AGGRAVATED ASSAULT,ASSAULT,22,2,9,4
CENTRAL,48,M,W,34.0449,-118.2458,SIMPLE ASSAULT,ASSAULT,5,2,9,2
WEST LA,54,M,W,34.0514,-118.4476,PETTY THEFT,THEFT,23,2,9,4
WEST VALLEY,43,M,H,34.2084,-118.5535,AGGRAVATED ASSAULT,ASSAULT,22,2,9,4
NEWTON,35,M,B,34.0333,-118.2697,AGGRAVATED ASSAULT,ASSAULT,11,2,9,3
NEWTON,40,M,B,34.032,-118.2441,AGGRAVATED ASSAULT,ASSAULT,8,2,9,2
PACIFIC,51,F,W,33.9502,-118.3763,AGGRAVATED ASSAULT,ASSAULT,17,2,9,3
CENTRAL,22,M,A,34.0467,-118.2556,ROBBERY,THEFT,0,3,9,1
CENTRAL,22,M,C,34.0467,-118.2556,SIMPLE ASSAULT,ASSAULT,4,3,9,2
CENTRAL,68,M,B,34.0449,-118.2458,ROBBERY,THEFT,8,3,9,2
77TH STREET,15,F,H,33.9854,-118.3338,CHILD ASSAULT,CHILD ABUSE,20,3,9,4
NEWTON,30,F,H,34.028,-118.2421,"RAPE, FORCIBLE",SEXUAL ASSAULT,23,3,9,4
FOOTHILL,60,M,W,34.2575,-118.3023,ROBBERY,THEFT,2,3,9,1
CENTRAL,58,F,W,34.0421,-118.2469,SIMPLE ASSAULT,ASSAULT,4,4,9,2
CENTRAL,56,M,B,34.0387,-118.2439,SIMPLE ASSAULT,ASSAULT,21,4,9,4
CENTRAL,79,M,B,34.0459,-118.2545,SIMPLE ASSAULT,ASSAULT,3,4,9,1
NORTHEAST,31,F,H,34.0882,-118.225,ATTEMPTED ROBBERY,THEFT,3,4,9,1
FOOTHILL,61,F,H,34.2928,-118.4144,AGGRAVATED ASSAULT,ASSAULT,1,4,9,1
CENTRAL,36,F,W,34.0559,-118.2386,AGGRAVATED ASSAULT,ASSAULT,14,5,9,3
CENTRAL,49,M,H,34.0481,-118.2507,ROBBERY,THEFT,22,5,9,4
RAMPART,58,M,W,34.057,-118.2779,AGGRAVATED ASSAULT,ASSAULT,2,5,9,1
RAMPART,23,M,H,34.0909,-118.2917,AGGRAVATED ASSAULT,ASSAULT,2,5,9,1
WEST VALLEY,45,M,H,34.2146,-118.5317,SIMPLE ASSAULT,ASSAULT,22,5,9,4
FOOTHILL,34,F,H,34.2683,-118.4118,SIMPLE ASSAULT,ASSAULT,20,5,9,4
CENTRAL,28,F,B,34.0426,-118.2412,PETTY THEFT,THEFT,4,6,9,2
CENTRAL,40,M,H,34.0435,-118.2427,AGGRAVATED ASSAULT,ASSAULT,23,6,9,4
CENTRAL,50,F,B,34.0481,-118.2542,PETTY THEFT,THEFT,22,6,9,4
RAMPART,55,M,W,34.0624,-118.2813,SIMPLE ASSAULT,ASSAULT,22,6,9,4
SOUTHWEST,35,F,B,34.0146,-118.2872,"RAPE, FORCIBLE",SEXUAL ASSAULT,20,6,9,4
HOLLYWOOD,30,M,B,34.1007,-118.3494,AGGRAVATED ASSAULT,ASSAULT,2,6,9,1
NORTHEAST,49,M,W,34.1018,-118.2984,SIMPLE ASSAULT,ASSAULT,10,6,9,2
NEWTON,56,M,H,34.0348,-118.2362,PETTY THEFT,THEFT,3,6,9,1
CENTRAL,54,M,W,34.0407,-118.2468,AGGRAVATED ASSAULT,ASSAULT,22,7,10,4
CENTRAL,25,F,B,34.0421,-118.2405,CRIMINAL THREATS,OTHER MISCELLANEOUS CRIME,8,7,10,2
CENTRAL,53,F,B,34.0458,-118.243,PETTY THEFT,THEFT,11,7,10,3
CENTRAL,28,M,H,34.0417,-118.2443,PETTY THEFT,THEFT,22,7,10,4
WEST LA,47,M,H,34.0625,-118.447,GRAND THEFT,THEFT,4,7,10,2
WEST LA,59,M,W,34.0514,-118.4476,PETTY THEFT,THEFT,6,7,10,2
VAN NUYS,73,F,B,34.1576,-118.4149,AGGRAVATED ASSAULT,ASSAULT,16,7,10,3
OLYMPIC,21,M,H,34.0653,-118.314,BRANDISH WEAPON,OTHER MISCELLANEOUS CRIME,3,7,10,1
CENTRAL,28,F,B,34.039,-118.2444,ORAL COPULATION,SEXUAL ASSAULT,22,7,10,4
CENTRAL,37,M,W,34.0485,-118.2447,ROBBERY,THEFT,6,1,10,2
CENTRAL,50,M,B,34.0437,-118.2455,AGGRAVATED ASSAULT,ASSAULT,8,1,10,2
CENTRAL,31,F,B,34.0502,-118.2336,SIMPLE ASSAULT,ASSAULT,23,1,10,4
CENTRAL,66,M,B,34.0407,-118.2468,ROBBERY,THEFT,11,1,10,3
HOLLENBECK,32,F,H,34.0533,-118.2107,BRANDISH WEAPON,OTHER MISCELLANEOUS CRIME,15,1,10,3
HOLLENBECK,59,M,H,34.0373,-118.2043,AGGRAVATED ASSAULT,ASSAULT,14,1,10,3
HARBOR,39,M,W,33.727,-118.2924,LEWD CONDUCT,OTHER MISCELLANEOUS CRIME,12,1,10,3
HOLLYWOOD,35,M,H,34.1,-118.3113,SIMPLE ASSAULT,ASSAULT,19,1,10,4
WEST VALLEY,30,F,W,34.1839,-118.5273,AGGRAVATED ASSAULT,ASSAULT,15,1,10,3
FOOTHILL,39,M,H,34.2737,-118.4117,ROBBERY,THEFT,12,1,10,3
OLYMPIC,42,M,B,34.0763,-118.2917,AGGRAVATED ASSAULT,ASSAULT,8,1,10,2
CENTRAL,31,M,H,34.048,-118.2438,SIMPLE ASSAULT,ASSAULT,20,2,10,4
CENTRAL,50,M,B,34.0446,-118.245,PETTY THEFT,THEFT,11,2,10,3
CENTRAL,37,F,W,34.0446,-118.245,SIMPLE ASSAULT,ASSAULT,21,2,10,4
NEWTON,15,M,H,34.0348,-118.2362,TRESPASSING,OTHER MISCELLANEOUS CRIME,20,2,10,4
HOLLENBECK,33,M,H,34.0444,-118.2125,AGGRAVATED ASSAULT,ASSAULT,0,3,10,1
77TH STREET,62,M,B,33.9782,-118.3159,ROBBERY,THEFT,4,3,10,2
CENTRAL,58,F,B,34.0421,-118.2469,AGGRAVATED ASSAULT,ASSAULT,11,4,10,3
CENTRAL,44,M,W,34.0446,-118.249,PETTY THEFT,THEFT,21,4,10,4
CENTRAL,33,F,H,34.0458,-118.243,PETTY THEFT,THEFT,23,4,10,4
VAN NUYS,34,F,B,34.205,-118.4339,SIMPLE ASSAULT,ASSAULT,24,4,10,4
PACIFIC,31,F,W,33.997,-118.4761,AGGRAVATED ASSAULT,ASSAULT,15,4,10,3
CENTRAL,33,F,H,34.0439,-118.2479,SIMPLE ASSAULT,ASSAULT,0,5,10,1
CENTRAL,51,M,B,34.0423,-118.2527,SIMPLE ASSAULT,ASSAULT,18,5,10,4
WEST VALLEY,22,M,H,34.2208,-118.5317,SEXUAL ASSAULT,SEXUAL ASSAULT,12,5,10,3
DEVONSHIRE,50,F,W,34.2355,-118.5623,AGGRAVATED ASSAULT,ASSAULT,23,5,10,4
SOUTHEAST,39,F,W,33.9593,-118.2564,"RAPE, FORCIBLE",SEXUAL ASSAULT,15,5,10,3
OLYMPIC,41,F,W,34.0764,-118.2905,SIMPLE ASSAULT,ASSAULT,14,5,10,3
HOLLENBECK,24,F,W,34.0819,-118.2203,"RAPE, FORCIBLE",SEXUAL ASSAULT,1,6,10,1
CENTRAL,56,M,B,34.0407,-118.2468,ROBBERY,THEFT,4,6,10,2
RAMPART,49,M,W,34.0598,-118.2734,SIMPLE ASSAULT,ASSAULT,15,6,10,3
HARBOR,42,M,B,33.7915,-118.2939,SIMPLE ASSAULT,ASSAULT,4,6,10,2
HARBOR,32,M,W,33.7321,-118.295,ATTEMPTED ROBBERY,THEFT,6,6,10,2
WEST LA,57,M,W,34.0389,-118.4613,SIMPLE ASSAULT,ASSAULT,16,6,10,3
NEWTON,34,M,B,34.0141,-118.277,AGGRAVATED ASSAULT,ASSAULT,3,6,10,1
DEVONSHIRE,52,F,W,34.2448,-118.6134,SIMPLE ASSAULT,ASSAULT,19,6,10,4
MISSION,40,M,H,34.3082,-118.4569,AGGRAVATED ASSAULT,ASSAULT,20,6,10,4
CENTRAL,57,M,B,34.0435,-118.2471,AGGRAVATED ASSAULT,ASSAULT,17,7,10,3
RAMPART,55,M,W,34.0605,-118.2815,ROBBERY,THEFT,17,7,10,3
RAMPART,32,M,W,34.0517,-118.2798,ATTEMPTED ROBBERY,THEFT,16,7,10,3
HOLLENBECK,50,M,H,34.076,-118.217,AGGRAVATED ASSAULT,ASSAULT,11,7,10,3
HARBOR,NA,F,H,33.7105,-118.286,CHILD NEGLECT,CHILD ABUSE,16,7,10,3
WEST VALLEY,53,M,H,34.1654,-118.5186,AGGRAVATED ASSAULT,ASSAULT,14,7,10,3
NEWTON,30,M,B,34.0349,-118.2503,ROBBERY,THEFT,2,7,10,1
PACIFIC,46,M,W,33.9931,-118.4748,AGGRAVATED ASSAULT,ASSAULT,9,7,10,2
CENTRAL,28,F,B,34.0421,-118.2405,VIOLATION OF RESTRAINING ORDER,OTHER MISCELLANEOUS CRIME,11,1,10,3
RAMPART,23,F,W,34.0652,-118.2492,SEXUAL ASSAULT,SEXUAL ASSAULT,23,1,10,4
SOUTHWEST,32,F,B,34.0285,-118.3478,SIMPLE ASSAULT,ASSAULT,12,1,10,3
WEST LA,20,F,B,34.038,-118.4436,AGGRAVATED ASSAULT,ASSAULT,2,1,10,1
WEST VALLEY,45,F,H,34.2214,-118.4749,SIMPLE ASSAULT,ASSAULT,8,1,10,2
NEWTON,22,M,H,34.0378,-118.2483,SIMPLE ASSAULT,ASSAULT,19,1,10,4
NORTH HOLLYWOOD,52,M,H,34.1689,-118.377,PETTY THEFT,THEFT,10,1,10,2
DEVONSHIRE,58,M,H,34.2287,-118.5273,BRANDISH WEAPON,OTHER MISCELLANEOUS CRIME,20,1,10,4
DEVONSHIRE,58,M,B,34.2287,-118.5273,BRANDISH WEAPON,OTHER MISCELLANEOUS CRIME,20,1,10,4
DEVONSHIRE,23,F,W,34.2555,-118.5323,"RAPE, FORCIBLE",SEXUAL ASSAULT,20,1,10,4
MISSION,55,M,B,34.2282,-118.4536,AGGRAVATED ASSAULT,ASSAULT,14,1,10,3
CENTRAL,47,M,H,34.0428,-118.2461,SIMPLE ASSAULT,ASSAULT,12,2,10,3
RAMPART,52,F,W,34.0777,-118.2892,"RAPE, FORCIBLE",SEXUAL ASSAULT,15,2,10,3
HARBOR,25,M,W,33.74,-118.313,ROBBERY,THEFT,15,2,10,3
HARBOR,50,F,H,33.7785,-118.2623,AGGRAVATED ASSAULT,ASSAULT,20,2,10,4
PACIFIC,41,M,W,33.9905,-118.4478,AGGRAVATED ASSAULT,ASSAULT,23,2,10,4
MISSION,42,M,W,34.2744,-118.4497,SIMPLE ASSAULT,ASSAULT,13,2,10,3
OLYMPIC,45,F,O,34.0598,-118.2878,SIMPLE ASSAULT,ASSAULT,20,2,10,4
RAMPART,46,M,W,34.0482,-118.2673,SIMPLE ASSAULT,ASSAULT,13,3,10,3
HOLLENBECK,46,M,W,34.0328,-118.2121,AGGRAVATED ASSAULT,ASSAULT,20,3,10,4
HARBOR,12,M,H,33.7424,-118.2923,CHILD NEGLECT,CHILD ABUSE,2,3,10,1
NORTHEAST,56,F,H,34.1194,-118.1967,SIMPLE ASSAULT,ASSAULT,21,3,10,4
SOUTHEAST,18,F,B,33.9542,-118.2684,PIMPING,OTHER MISCELLANEOUS CRIME,21,3,10,4
SOUTHWEST,31,F,B,34.0042,-118.3326,BRANDISH WEAPON,OTHER MISCELLANEOUS CRIME,19,4,10,4
HARBOR,47,F,W,33.7941,-118.29,"RAPE, FORCIBLE",SEXUAL ASSAULT,2,4,10,1
HARBOR,33,M,H,33.8234,-118.3038,SIMPLE ASSAULT,ASSAULT,19,4,10,4
CENTRAL,45,M,B,34.0423,-118.2452,SIMPLE ASSAULT,ASSAULT,17,5,10,3
HARBOR,33,F,W,33.791,-118.2917,SIMPLE ASSAULT,ASSAULT,0,5,10,1
VAN NUYS,35,M,W,34.1802,-118.44,ROBBERY,THEFT,2,5,10,1
VAN NUYS,35,M,W,34.1802,-118.4444,SIMPLE ASSAULT,ASSAULT,22,5,10,4
WEST VALLEY,53,F,W,34.1775,-118.5088,AGGRAVATED ASSAULT,ASSAULT,2,5,10,1
WEST VALLEY,49,M,B,34.1939,-118.5535,ROBBERY,THEFT,8,5,10,2
FOOTHILL,45,F,H,34.2158,-118.3965,AGGRAVATED ASSAULT,ASSAULT,13,5,10,3
SOUTHEAST,37,F,W,33.9271,-118.276,PETTY THEFT,THEFT,3,5,10,1
CENTRAL,27,F,W,34.0407,-118.2468,OTHER THEFT,THEFT,10,6,10,2
SOUTHWEST,50,F,B,34.0312,-118.3327,SIMPLE ASSAULT,ASSAULT,7,6,10,2
77TH STREET,52,F,B,33.9746,-118.309,AGGRAVATED ASSAULT,ASSAULT,3,6,10,1
CENTRAL,26,M,W,34.0473,-118.2566,PETTY THEFT,THEFT,0,7,10,1
RAMPART,30,M,H,34.0567,-118.2815,ATTEMPTED ROBBERY,THEFT,0,7,10,1
77TH STREET,55,F,B,33.9618,-118.309,SIMPLE ASSAULT,ASSAULT,4,7,10,2
CENTRAL,54,M,W,34.0366,-118.2325,ATTEMPTED ROBBERY,THEFT,1,1,10,1
CENTRAL,50,F,B,34.0491,-118.2558,SIMPLE ASSAULT,ASSAULT,7,1,10,2
CENTRAL,46,M,B,34.0407,-118.2468,PETTY THEFT,THEFT,22,1,10,4
HOLLENBECK,49,F,W,34.0578,-118.2102,SIMPLE ASSAULT,ASSAULT,4,1,10,2
HARBOR,62,M,W,33.7974,-118.2372,SIMPLE ASSAULT,ASSAULT,5,1,10,2
SOUTHWEST,34,F,B,34.0256,-118.3351,BRANDISH WEAPON,OTHER MISCELLANEOUS CRIME,8,2,10,2
SOUTHWEST,34,F,B,34.0241,-118.3351,VANDALISM,VANDALISM,10,2,10,2
WEST LA,51,F,B,34.0595,-118.3762,BRANDISH WEAPON,OTHER MISCELLANEOUS CRIME,10,2,10,2
NEWTON,35,M,W,34.035,-118.2386,ROBBERY,THEFT,15,2,10,3
SOUTHEAST,31,F,B,33.932,-118.2652,AGGRAVATED ASSAULT,ASSAULT,14,2,10,3
CENTRAL,67,F,B,34.0395,-118.2405,PETTY THEFT,THEFT,2,3,10,1
HARBOR,32,M,W,33.7352,-118.2923,SIMPLE ASSAULT,ASSAULT,23,3,10,4
WEST VALLEY,53,F,W,34.1866,-118.5559,SIMPLE ASSAULT,ASSAULT,8,3,10,2
77TH STREET,35,F,B,33.9708,-118.2783,SIMPLE ASSAULT,ASSAULT,2,3,10,1
77TH STREET,31,F,H,33.9747,-118.2783,PETTY THEFT,THEFT,6,3,10,2
OLYMPIC,27,M,B,34.0746,-118.2917,SIMPLE ASSAULT,ASSAULT,1,3,10,1
OLYMPIC,63,F,K,34.0532,-118.3145,SIMPLE ASSAULT,ASSAULT,2,3,10,1
RAMPART,43,M,H,34.0398,-118.278,AGGRAVATED ASSAULT,ASSAULT,23,4,10,4
HOLLENBECK,26,M,H,34.0187,-118.2118,AGGRAVATED ASSAULT,ASSAULT,22,4,10,4
CENTRAL,36,F,H,34.043,-118.242,SIMPLE ASSAULT,ASSAULT,12,5,10,3
CENTRAL,29,M,B,34.0407,-118.2468,SIMPLE ASSAULT,ASSAULT,22,5,10,4
NEWTON,58,M,H,34.0111,-118.28,CRIMINAL THREATS,OTHER MISCELLANEOUS CRIME,20,5,10,4
NORTH HOLLYWOOD,41,M,H,34.1903,-118.3877,AGGRAVATED ASSAULT,ASSAULT,3,5,10,1
NORTH HOLLYWOOD,59,F,W,34.166,-118.3789,SIMPLE ASSAULT,ASSAULT,21,5,10,4
OLYMPIC,27,F,W,34.0652,-118.2878,SIMPLE ASSAULT,ASSAULT,9,5,10,2
CENTRAL,37,F,W,34.046,-118.2509,SIMPLE ASSAULT,ASSAULT,23,6,10,4
RAMPART,47,M,H,34.0508,-118.2722,AGGRAVATED ASSAULT,ASSAULT,5,6,10,2
SOUTHWEST,15,M,B,34.0256,-118.3189,AGGRAVATED ASSAULT,ASSAULT,20,6,10,4
HOLLENBECK,59,F,H,34.0477,-118.2278,THEFT OF IDENTITY,THEFT,10,6,10,2
WEST VALLEY,58,F,W,34.1803,-118.5535,AGGRAVATED ASSAULT,ASSAULT,22,6,10,4
77TH STREET,24,F,B,33.9891,-118.3177,SIMPLE ASSAULT,ASSAULT,21,6,10,4
NEWTON,24,M,H,33.9814,-118.2783,ROBBERY,THEFT,11,6,10,3
SOUTHEAST,60,M,H,33.9528,-118.2739,PETTY THEFT,THEFT,4,6,10,2
MISSION,46,F,H,34.2282,-118.4592,GRAND THEFT,THEFT,10,6,10,2
OLYMPIC,29,F,W,34.0618,-118.3004,ATTEMPTED ROBBERY,THEFT,12,6,10,3
CENTRAL,35,F,B,34.0421,-118.2405,AGGRAVATED ASSAULT,ASSAULT,11,7,10,3
CENTRAL,53,M,B,34.0498,-118.24,SIMPLE ASSAULT,ASSAULT,15,7,10,3
CENTRAL,53,M,B,34.0464,-118.2402,OTHER THEFT,THEFT,20,7,10,4
CENTRAL,38,F,W,34.0442,-118.2439,"RAPE, FORCIBLE",SEXUAL ASSAULT,16,7,10,3
SOUTHWEST,21,F,H,34.0317,-118.284,SIMPLE ASSAULT,ASSAULT,22,7,10,4
HOLLYWOOD,55,M,B,34.0871,-118.3441,PETTY THEFT,THEFT,12,7,10,3
NORTH HOLLYWOOD,52,F,W,34.1523,-118.3664,OTHER ASSAULT,ASSAULT,22,7,10,4
NORTH HOLLYWOOD,21,M,H,34.2085,-118.3965,AGGRAVATED ASSAULT,ASSAULT,4,7,10,2
DEVONSHIRE,52,F,W,34.2427,-118.604,SIMPLE ASSAULT,ASSAULT,2,7,10,1
CENTRAL,27,M,A,34.0428,-118.2461,OTHER THEFT,THEFT,16,1,10,3
HARBOR,31,M,H,33.7908,-118.2697,SIMPLE ASSAULT,ASSAULT,21,1,10,4
NORTHEAST,40,F,H,34.1002,-118.2038,SIMPLE ASSAULT,ASSAULT,10,1,10,2
NEWTON,25,M,H,34.026,-118.2412,AGGRAVATED ASSAULT,ASSAULT,1,1,10,1
NEWTON,52,F,B,33.9842,-118.2783,AGGRAVATED ASSAULT,ASSAULT,4,1,10,2
NEWTON,39,M,B,34.003,-118.2499,AGGRAVATED ASSAULT,ASSAULT,21,1,10,4
NEWTON,58,F,B,34.0126,-118.278,AGGRAVATED ASSAULT,ASSAULT,23,1,10,4
OLYMPIC,27,F,W,34.0577,-118.3066,PETTY THEFT,THEFT,4,1,10,2
OLYMPIC,46,F,W,34.0652,-118.2884,SIMPLE ASSAULT,ASSAULT,9,2,10,2
CENTRAL,27,M,W,34.0495,-118.2458,SIMPLE ASSAULT,ASSAULT,12,2,10,3
RAMPART,25,F,H,34.0794,-118.2868,SIMPLE ASSAULT,ASSAULT,19,2,10,4
HARBOR,44,F,W,33.7694,-118.2955,AGGRAVATED ASSAULT,ASSAULT,6,2,10,2
PACIFIC,63,M,W,34.0183,-118.4252,AGGRAVATED ASSAULT,ASSAULT,15,2,10,3
DEVONSHIRE,52,F,W,34.2427,-118.604,SEXUAL ASSAULT,SEXUAL ASSAULT,24,2,10,4
CENTRAL,53,M,W,34.043,-118.242,ROBBERY,THEFT,18,3,10,4
RAMPART,54,M,W,34.062,-118.2804,SIMPLE ASSAULT,ASSAULT,14,3,10,3
RAMPART,30,F,B,34.0598,-118.2734,SIMPLE ASSAULT,ASSAULT,16,3,10,3
VAN NUYS,49,M,B,34.1939,-118.4487,AGGRAVATED ASSAULT,ASSAULT,1,3,10,1
FOOTHILL,40,M,B,34.2121,-118.3889,AGGRAVATED ASSAULT,ASSAULT,12,3,10,3
DEVONSHIRE,50,F,H,34.2249,-118.4792,AGGRAVATED ASSAULT,ASSAULT,15,3,10,3
CENTRAL,47,F,B,34.0421,-118.2469,PETTY THEFT,THEFT,20,4,10,4
RAMPART,25,F,W,34.0563,-118.2813,AGGRAVATED ASSAULT,ASSAULT,12,4,10,3
SOUTHWEST,21,F,B,34.0145,-118.2937,SIMPLE ASSAULT,ASSAULT,19,4,10,4
PACIFIC,44,M,W,33.9953,-118.481,AGGRAVATED ASSAULT,ASSAULT,2,4,10,1
MISSION,48,F,H,34.2342,-118.4436,"RAPE, FORCIBLE",SEXUAL ASSAULT,5,4,10,2
CENTRAL,46,M,B,34.0613,-118.2446,SIMPLE ASSAULT,ASSAULT,16,5,10,3
SOUTHWEST,49,F,B,34.0146,-118.2872,SIMPLE ASSAULT,ASSAULT,8,5,10,2
HARBOR,47,M,W,33.7812,-118.2625,SIMPLE ASSAULT,ASSAULT,22,5,10,4
HARBOR,53,M,H,33.7868,-118.2658,AGGRAVATED ASSAULT,ASSAULT,18,5,10,4
HARBOR,50,F,B,33.7451,-118.2857,SEXUAL ASSAULT,SEXUAL ASSAULT,3,5,10,1
77TH STREET,47,M,W,33.9906,-118.3089,AGGRAVATED ASSAULT,ASSAULT,8,5,10,2
CENTRAL,40,F,B,34.0449,-118.2458,AGGRAVATED ASSAULT,ASSAULT,22,6,10,4
CENTRAL,36,M,B,34.0448,-118.2474,ROBBERY,THEFT,22,6,10,4
RAMPART,40,F,W,34.0612,-118.2785,ATTEMPTED ROBBERY,THEFT,3,6,10,1
PACIFIC,23,F,W,33.988,-118.4703,AGGRAVATED ASSAULT,ASSAULT,18,6,10,4
CENTRAL,19,M,H,34.0448,-118.2474,ROBBERY,THEFT,20,7,10,4
RAMPART,38,M,H,34.0642,-118.257,BRANDISH WEAPON,OTHER MISCELLANEOUS CRIME,12,7,10,3
HOLLYWOOD,39,M,B,34.1042,-118.3361,AGGRAVATED ASSAULT,ASSAULT,18,7,10,4
PACIFIC,25,M,H,33.942,-118.3765,TRESPASSING,OTHER MISCELLANEOUS CRIME,17,7,10,3
TOPANGA,49,M,W,34.1971,-118.5762,ATTEMPTED ROBBERY,THEFT,4,7,10,2
CENTRAL,37,M,B,34.0467,-118.2556,AGGRAVATED ASSAULT,ASSAULT,3,1,10,1
CENTRAL,41,F,W,34.0416,-118.244,SIMPLE ASSAULT,ASSAULT,12,1,10,3
CENTRAL,34,M,W,34.0502,-118.254,PETTY THEFT,THEFT,12,1,10,3
SOUTHWEST,31,F,B,34.0247,-118.3514,SIMPLE ASSAULT,ASSAULT,19,1,10,4
WILSHIRE,45,F,B,34.0418,-118.3225,AGGRAVATED ASSAULT,ASSAULT,15,1,10,3
NORTHEAST,63,F,H,34.1111,-118.1958,SIMPLE ASSAULT,ASSAULT,18,1,10,4
HOLLENBECK,19,M,H,34.0531,-118.2227,SEXUAL ASSAULT,SEXUAL ASSAULT,1,2,10,1
CENTRAL,45,F,O,34.0502,-118.254,INDECENT EXPOSURE,SEXUAL ASSAULT,17,2,10,3
CENTRAL,38,M,W,34.0615,-118.2412,AGGRAVATED ASSAULT,ASSAULT,11,2,10,3
HARBOR,30,F,B,33.7926,-118.3043,SIMPLE ASSAULT,ASSAULT,8,2,10,2
77TH STREET,58,M,B,34.0029,-118.2827,SIMPLE ASSAULT,ASSAULT,20,2,10,4
CENTRAL,34,F,B,34.0455,-118.2452,SIMPLE ASSAULT,ASSAULT,1,3,11,1
HARBOR,61,F,W,33.7757,-118.2608,PETTY THEFT,THEFT,20,3,11,4
WEST LA,34,M,W,34.0266,-118.5184,AGGRAVATED ASSAULT,ASSAULT,21,3,11,4
77TH STREET,41,F,B,33.9997,-118.2849,AGGRAVATED ASSAULT,ASSAULT,1,3,11,1
PACIFIC,57,M,W,33.9791,-118.4669,AGGRAVATED ASSAULT,ASSAULT,18,3,11,4
PACIFIC,46,M,O,33.997,-118.4761,AGGRAVATED ASSAULT,ASSAULT,19,3,11,4
PACIFIC,39,F,W,33.949,-118.3744,PETTY THEFT,THEFT,13,3,11,3
CENTRAL,43,M,W,34.0467,-118.252,PETTY THEFT,THEFT,3,4,11,1
CENTRAL,49,F,B,34.0437,-118.2455,PETTY THEFT,THEFT,12,4,11,3
